amcl_x,amcl_y,robot_x,robot_y
0.6631714140605881,0.125036623339181,0.5883154312677432,1.0631327978269398
0.6413373782514137,0.12065245308532525,0.5883154323362477,1.0631327992640394
0.6391497831888268,0.1402287418558257,0.5883154337502581,1.0631328002160563
0.6243256140863729,0.15561892227800814,0.5883154353267127,1.0631328006252174
0.624830463080095,0.16304593750997487,0.588315436883041,1.0631328004939344
0.6237520490215417,0.1632830454738644,0.5883154382546167,1.0631327998789766
0.6191149174342637,0.2022547360352496,0.5883154393089297,1.0631327988812291
0.619416011971564,0.1974048537255696,0.5883154398722638,1.063132797880442
0.7842958969721673,0.07966339677916859,0.920212917856307,1.0706175545627479
0.6182662661864318,0.2135380578303411,0.5768722202624982,1.0353114456034946
0.5446844091487644,0.27489760552192777,0.4665829538886077,0.9837752510247137
0.33734703795600757,0.3177775555357189,0.2047296722486681,0.827347610552176
0.25171033496572665,0.3394844192530167,0.08554022393612189,0.7806653963143224
0.1914393569126878,0.3723852247871587,-0.035003674852210044,0.7711598018232346
0.11460467376209038,0.44250225037411167,-0.15246347764217927,0.7978064043851716
0.024594928165302885,0.6241819265637555,-0.42209232157946525,0.9539867495624267
-0.08723761456577138,0.7253806926027038,-0.641738205291115,1.0613785564111449
-0.16134387272239295,0.734192348169132,-0.7602976166208025,1.0672448978080153
-0.26695174048836645,0.7520649672996154,-0.8761754465386921,1.0340297728116445
