amcl_x,amcl_y,robot_x,robot_y
0.556579303957189,0.21788229176387197,0.588315436883041,1.0631328004939344
0.5655417664748594,0.22880509387648199,0.5883154382546167,1.0631327998789766
0.5433058619682103,0.25457383256829125,0.5883154393089297,1.0631327988812291
0.5579142223085272,0.2758112222125971,0.5883154398722638,1.063132797880442
0.7173908173541217,0.20058072743275202,0.920212917856307,1.0706175545627479
0.5370597033457102,0.2556861815734937,0.5768722202624982,1.0353114456034946
0.47487884786326057,0.26827754469159387,0.4665829538886077,0.9837752510247137
0.30053262285838944,0.26856092378680885,0.1993196348015035,0.8243929035049384
0.22401492947152402,0.2843492607045542,0.08554022393612189,0.7806653963143224
0.16041308898808546,0.34798487904054015,-0.035003674852210044,0.7711598018232346
0.1040492760911457,0.398187379632868,-0.15246347764217927,0.7978064043851716
0.02841991312740166,0.5332609203291061,-0.42209232157946525,0.9539867495624267
0.014774598441873678,0.6073333787381123,-0.641738205291115,1.0613785564111449
-0.05881084159045552,0.6358983268865109,-0.7602976166208025,1.0672448978080153
-0.13048129330825056,0.6364902698123073,-0.8761754465386921,1.0340297728116445
